	Desc	Paliwo	Stan	Rok	Przebieg	Cena
1185	BMW SERIA 7 730 X DRIVE lifting FULL LED HeadUp Dociągi Pamięci Komforty Rolety	diesel	sprawny	2012.0	115000.0	145000.0
1186	BMW SERIA 5 IV (E39) 530d skóra klimatronic,2kpl.kół zamiana gwarancja	diesel	bezwypadkowy	2003.0	328200.0	12900.0
1187	BMW SERIA 5 2.0D*xenon*skóra*ALU 19*bezwypadek*serwis w ASO*gwarancja VIP Servic	diesel	bezwypadkowy	2014.0	270000.0	61500.0
1188	BMW SERIA 3 320dA 190 aut.8 Lift Model 2017 sedan 81000 km	diesel	bezwypadkowy	2016.0	81000.0	7749.0
1189	BMW SERIA 5 520d Alu 19’ M-Pack+DVD+Skóra+BiXenon+Navi Pro+HDD	diesel	bezwypadkowy	2014.0	190000.0	68000.0
1190	BMW SERIA 5 520 520d *Beżowe skóry*Navi*Alu17*Bluetooth*MP3*Grzane fotele*	diesel	sprawny	2008.0	204000.0	23700.0
1191	BMW SERIA 3 320 Panorama, Navi, Climatronic, Czujniki, Bezwypadek, GWARANCJA, Se	benzyna	bezwypadkowy	2007.0	224000.0	25999.0
1192	BMW X5 I (E53) 3.0D 218KM X-Drive 4x4 -Pneumatyczne -Navi -FILM VIDEO -Zobacz	diesel	sprawny	2004.0	170000.0	37800.0
1193	BMW SERIA 3 335 E91 335D 3.0D 286KM Kombi -FILM VIDEO +Opony zima	diesel	sprawny	2007.0	224000.0	36800.0
1194	BMW SERIA 5 Raty/Zamiana Gwarancja lift MOD 2008 bardzo ładna	diesel	sprawny	2008.0	260000.0	31500.0
1195	BMW X1 I (E84) 2,0D xDrive 143KM 2012r. 148tys. km. Xenon, tempomat, zadbany	diesel	sprawny	2012.0	148000.0	47900.0
1196	BMW SERIA 3 320 Coupe skóra xenony zarejestrowana zadbana bez wkładu!	diesel	sprawny	2009.0	173000.0	32900.0
1197	BMW SERIA 1 116 2.0 D 100% Bezwypadkowy udokumentowany przebieg doinwestowany	diesel	bezwypadkowy	2009.0	186000.0	24900.0
1198	BMW X3 II (F25) X3 20d Najnowszy model/ 20 cali/ ConnectedDrive Plus	diesel	bezwypadkowy	2018.0	4800.0	219900.0
1199	BMW SERIA 3 320d 163KM Skóra SPORTSITZE Xenon PDC Gwarancja Przebiegu	diesel	bezwypadkowy	2005.0	288211.0	23900.0
1200	BMW X1 I (E84) 28iX xDrive Navi Skóra Panorama Zamiana Raty Gwarancja	benzyna	sprawny	2015.0	45000.0	95000.0
1201	BMW SERIA 3 318 2.0D *Navi*Alu*DTC*Skóra*MP3*Tempomat*PDC*Webasto*Zarejestrowany	diesel	sprawny	2008.0	196000.0	26900.0
1202	BMW SERIA 5 523 Serwisowany*Niski przebieg*Automat*Nawigacja*Szyberdach*Ksenon*K	benzyna	bezwypadkowy	2010.0	99000.0	69900.0
1203	BMW SERIA 3 M Pakiet 218KM Xenon Led Navi Panorama Okazja !!!	diesel	bezwypadkowy	2013.0	185460.0	67999.0
1204	BMW SERIA 5 2.0 177Km Xenon Navi PDC Panorama ALu Serwis z Niemiec Śliczna	diesel	bezwypadkowy	2008.0	265700.0	29900.0
1205	BMW SERIA 5 525 Navi/Automat/Xenon/Skóry/PanoramaDach/Parktronic/Tempomat/GWARAN	diesel	bezwypadkowy	2006.0	275000.0	24999.0
1206	BMW SERIA 3 IV (E46) 325 *Autentyczny Przebieg*Serwis*Bogate Wyposażenie*	benzyna	sprawny	2004.0	192000.0	15900.0
1207	BMW SERIA 3 4x4 xDrive 2 kpl kół bi-ksenoon FV 23%	diesel	bezwypadkowy	2014.0	142000.0	69900.0
1208	BMW SERIA 3 1WŁ ASO Salon PL FV23% Automat Navi Prof Ksenon LE	diesel	bezwypadkowy	2015.0	159000.0	64998.0
1209	BMW X3 I (E83) BEZWYP/komp/A-FELGI/ORYG.LAK/K.SERW/IDEAŁ	diesel	bezwypadkowy	2009.0	179000.0	37199.0
1210	BMW SERIA 7 730 max opcja kamery360 wentylacja pamięci komforty rolety HeadUp	diesel	sprawny	2011.0	141000.0	97900.0
1211	BMW X3 II (F25) 2.0D X-Drive 184KM 4x4 Serwis ASO -FILM VIDEO -Zobacz	diesel	sprawny	2011.0	109000.0	70900.0
1212	BMW X1 I (E84) 2.0D 143KM S-Drive 18d Automat -FILM VIDEO +Koła zimowe	diesel	sprawny	2010.0	90000.0	43500.0
1213	BMW SERIA 1 118 Bezwypadek - Gwarancja - or kilometry-Stan bdb - JAK NOWA	benzyna	bezwypadkowy	2008.0	158000.0	18700.0
1214	BMW SERIA 5 520 *FULL *M-pakiet *Alcantara* FV23%*Gwarancja*Możliwa zamiana*	diesel	bezwypadkowy	2014.0	178000.0	69999.0
1215	BMW SERIA 5 D 150 KM, Sprawny, Ubezpieczony,XENON, NAVI, ALU, Parktonik, Tempoma	diesel	bezwypadkowy	2006.0	246000.0	27900.0
1216	BMW SERIA 5 518d Automat, NAVI, Gwarancja x 5, salon PL, fv VAT 23	diesel	bezwypadkowy	2016.0	33000.0	109500.0
1217	BMW SERIA 3 320 2.0D 163KM Sedan -2xKlimatr -FILM VIDEO +Koła zimowe	diesel	sprawny	2005.0	177000.0	22900.0
1218	BMW X6 I (E71) xDrive30d M Sport, pełna faktura VAT 23%	diesel	bezwypadkowy	2017.0	27000.0	279800.0
1219	BMW SERIA 5 535Xi 3.0 306KM 2014r. 85tys. km. M Performance, head-up, skóry	benzyna	sprawny	2014.0	85000.0	129900.0
1220	BMW SERIA 3 M Pakiet Advantage Automat +, Gwarancja x 5, salon PL, fv VAT 23	diesel	bezwypadkowy	2016.0	86000.0	76500.0
1221	BMW SERIA 3 M Pakiet Advantage Automat +, Gwarancja x 5, salon PL, fv VAT 23	diesel	bezwypadkowy	2016.0	104000.0	69500.0
1222	BMW SERIA 1 Sport 177KM Xenon Navi DVD Szyber Automat Multi Max Opcja !!!	diesel	bezwypadkowy	2007.0	240050.0	24999.0
1223	BMW X5 II (E70) 3.0d Xdrive, bixenon, bezwypadkowa, st. bdb., FV	diesel	bezwypadkowy	2008.0	276000.0	49999.0
1224	BMW SERIA 3 318 2.0D 143KM Kombi -Navi -FILM VIDEO -Zobacz	diesel	sprawny	2011.0	135000.0	36900.0
1225	BMW X5 II (E70) Gwarancja Raty Zamiana bez BIK i KRD	diesel	sprawny	2009.0	249000.0	74900.0
1226	BMW X6 I (E71) Hybrid E72, 4.4L AWD, bezwypadkowy, 69900 netto	technologia	bezwypadkowy	2010.0	130000.0	104550.0
1227	BMW SERIA 5 3,0d DUDKI 11 navi,klimatr,temp,skory,bixenon,parktr,alu,oplacony,GW	diesel	sprawny	2010.0	310000.0	60900.0
1228	BMW SERIA 3 M Pakiet Advantage Automat +, Gwarancja x 5, salon PL, fv VAT 23	diesel	bezwypadkowy	2016.0	98000.0	73500.0
1229	BMW X3 II (F25) 2.0d 163KM xDRIVE skóra,szyberdach COMMAND VIEW	diesel	bezwypadkowy	2013.0	132000.0	74800.0
1231	BMW SERIA 3 M Pakiet Advantage Automat +, Gwarancja x 5, salon PL, fv VAT 23	diesel	bezwypadkowy	2016.0	114000.0	69500.0
1232	BMW SERIA 3 Luxury Line + 5 LAT/ 100.000 pakiet, Gwarancja x 5, PL, fv VAT 23	diesel	bezwypadkowy	2014.0	65000.0	84500.0
1233	BMW SERIA 5 2.5 Diesel M Pakiet Panorama Xenon Navi Alu Full	diesel	bezwypadkowy	2004.0	215800.0	19900.0
1234	BMW SERIA 5 Śliczna Z Niemiec Po Opłatach Koszt Rej. 256	diesel	sprawny	2006.0	235000.0	26700.0
1235	BMW SERIA 5 530 Model poliftowy! Chrome-Line! Automat! Nawigacja Professional!	diesel	sprawny	2009.0	197500.0	39900.0
1236	BMW X3 I (E83) 3,0_D 204-KM 4x4 SOLAR-DACH NAWIGACJA 6-BIEG KOMP	diesel	sprawny	2004.0	299657.0	24900.0
1237	BMW SERIA 3 IV (E46) 1,8i benz,klimatronic,Navi,tempomat,opłacony	benzyna	sprawny	2004.0	165000.0	10900.0
1238	BMW SERIA 5 *Świetny Stan* Niski Przebieg* Jasna Skóra* Serwis ASO* Gwarancja*	diesel	sprawny	2015.0	131000.0	73900.0
1239	BMW Seria 7 740D 313KM Xdrive LIFT SalonPL Bogate wyp.VAT	diesel	bezwypadkowy	2013.0	191000.0	129999.0
1240	BMW SERIA 3 Salon.pl*I właś*automat*xenon*led*	benzyna	sprawny	2014.0	139300.0	62900.0
1241	BMW SERIA 5 550 367KM klimatronic,navi,parktronic,skóra,podgrz.fotele	benzyna	sprawny	2008.0	130000.0	40800.0
1242	BMW SERIA 5 IV (E39) Sprawne! Długo ważne ubezpieczenie!	diesel	sprawny	1996.0	400000.0	3200.0
1243	BMW SERIA 3 IV (E46) M-pakiet 170KM !Zamiana	benzyna	sprawny	2005.0	188000.0	27900.0
1244	BMW SERIA 3 , Serwis ASO, Klima, Tempomat, Parktronic	benzyna	bezwypadkowy	2008.0	121802.0	26500.0
1245	BMW SERIA 3 316 Klimatronic, Tempomat, Parktronic, 6 biegów	diesel	sprawny	2010.0	67000.0	30500.0
1246	BMW X6 40d xDrive 4x4 Salon PL 1właściciel Bezwypadkowy	diesel	bezwypadkowy	2015.0	88000.0	245800.0
1247	BMW SERIA 5 528i 245KM Klima Automat Navi Skóra	benzyna	sprawny	2013.0	79690.0	56900.0
1248	BMW SERIA 3 IV (E46) (klucz46) Zarejestrowany, Ekonomiczny, ZAMIANA	diesel	bezwypadkowy	2002.0	300000.0	9990.0
1249	BMW SERIA 5 *Gt*x-drive*salon.pl*automat*xenon*skóra*	benzyna	sprawny	2010.0	307700.0	40500.0
1250	BMW SERIA 2 216i Active Tourer z Gwarancją_Model_2017r	benzyna	bezwypadkowy	2016.0	9695.0	69980.0
1251	BMW SERIA 1 120 Navi Xenon Skóry 111_tys.km Gwarancja !!!	benzyna	sprawny	2008.0	111000.0	31880.0
1252	BMW SERIA 3 320d 177ps Automat Navi Doinwestowany! Zamiana!	diesel	bezwypadkowy	2007.0	300000.0	26900.0
1253	BMW X1 I (E84) sDrive20d 2,0 177KM Automat, Navi, Serwisowany	diesel	bezwypadkowy	2010.0	135000.0	49900.0
1254	BMW X5 III (F15) XDrive 50 i Auto Punkt	benzyna	sprawny	2014.0	10668.0	306366.0
1255	BMW SERIA 5 IV (E39) 520 STAN PERFEKCYJNY NISKI PRZEBIEG	benzyna	bezwypadkowy	1998.0	172000.0	10900.0
1256	BMW X6 I (E71) XDrive 35 Auto Punkt	benzyna	uszkodzony	2015.0	28371.0	123681.0
1257	BMW SERIA 3 3.0d Pełny M Pakiet Super Stan	diesel	bezwypadkowy	2007.0	221000.0	36900.0
1258	BMW SERIA 5 idealny z udokumentowanym przebiegiem, gwarancja!	diesel	sprawny	2012.0	129000.0	66666.0
1259	BMW SERIA 5 530 Navi Skóry Xenon Automat Gwarancja !!!	diesel	sprawny	2003.0	276000.0	24900.0
1260	BMW SERIA 1 120 M-PAKIET *Parktronik *Serwis*Gwarancja	diesel	sprawny	2012.0	189000.0	36900.0
1261	BMW X1 I (E84) *BEZWYPADKOWA*SERWISOWANA*Gwarancja*Tempomat*Klimatronik*Zadbana*	diesel	bezwypadkowy	2012.0	146000.0	51700.0
1262	BMW SERIA 3 Kredyt bez BIK.Skóra.Full-opcja 3.0 diesel.Klima	diesel	bezwypadkowy	2006.0	310214.0	23900.0
1263	BMW SERIA 3 2.0D 136KM GWARANCJA Piękna! Duża NAVI! zarejestr!	diesel	bezwypadkowy	2009.0	154000.0	24600.0
1264	BMW SERIA 5 520 xDrive M pakiet Salon PL Bezwypadkowy	diesel	bezwypadkowy	2017.0	20345.0	194900.0
1265	BMW SERIA 6 640d xDrive Gran Coupe M-Pakiet	diesel	bezwypadkowy	2015.0	87750.0	245000.0
1266	BMW SERIA 3 , 1. Właściciel, Serwis ASO, Navi, Klimatronic, Parktronic,	benzyna	bezwypadkowy	2005.0	192329.0	22700.0
1267	BMW SERIA 1 2.0 Diesel Rok Produkcji 2008	diesel	bezwypadkowy	2008.0	191962.0	21500.0
1268	BMW SERIA 1 120i -Automat -Xenon - Szwajcaria - Szyberdach -	benzyna	sprawny	2005.0	240000.0	19500.0
1269	BMW SERIA 5 525 2.5TDS, Zarejestrowany, Ubezpieczony, Pełnosprawny, Zadbany,	diesel	sprawny	2003.0	291000.0	9900.0
1270	BMW X3 I (E83) 2006r zarejestrowana klimatronic zadbana alufelgi	diesel	sprawny	2006.0	272000.0	22800.0
1271	BMW SERIA 1 120 e87 diesel 163KM 2004r zamiana raty	diesel	sprawny	2004.0	232000.0	15900.0
1272	BMW SERIA 5 520d xDrive M Sport, Arakcyjne finansoanie	diesel	bezwypadkowy	2018.0	4.0	209900.0
1273	BMW SERIA 1 118d 122KM, Klimatronic, Zarejestrowany w PL!	diesel	sprawny	2006.0	242000.0	16900.0
1274	BMW X3 I (E83) 2.0 D zarejestrowany sprawny polecam	diesel	sprawny	2006.0	291200.0	23900.0
1275	BMW X3 I (E83) Wyposażony Zadbany Serwisowany *Gwarancja VIP*	diesel	bezwypadkowy	2006.0	244000.0	28900.0
1276	BMW SERIA 3 IV (E46) 2.5xi 191KM.4X4 Xenon GWARANCJA	benzyna	sprawny	2005.0	253000.0	13900.0
1277	BMW SERIA 1 2006 rok_2.0 Diesel_123 KM_Tempomat_Przyciemniane szyby_Alufelgi_	diesel	sprawny	2006.0	296100.0	16900.0
1278	BMW SERIA 5 F10.2.0 D. 184KM.NAVI.skóra!klimatronic!sedan!	diesel	sprawny	2012.0	122595.0	67700.0
1279	BMW SERIA 5 IV (E39) Rej. PL. Doinwestowany. Bogata wersja	diesel	bezwypadkowy	2001.0	382000.0	11990.0
1280	BMW SERIA 1 116 1.5 D 116d Salon PL 1wł.	diesel	bezwypadkowy	2016.0	202323.0	49900.0
1281	BMW SERIA 7 730 730 Lift Pełna Opcja !!!	diesel	sprawny	2004.0	220000.0	37700.0
1282	BMW SERIA 7 730 730d Salon PL I właściciel	diesel	bezwypadkowy	2014.0	135600.0	154900.0
1283	BMW SERIA 3 xDrive Panorama Xenony Skóry Ks. serwisowa	diesel	bezwypadkowy	2009.0	194000.0	32900.0
1284	BMW SERIA 6 650 xDrive Bezwypadkowa FV marża	benzyna	bezwypadkowy	2012.0	130839.0	149900.0
1285	BMW SERIA 5 190 KM Sportline Gwarancja 11.2020	diesel	bezwypadkowy	2017.0	12400.0	195017.0
1286	BMW SERIA 5 525 3.0 Diesel * Po opłatach* Gwarancja	diesel	bezwypadkowy	2011.0	180676.0	59900.0
1287	BMW SERIA 3 320 BEZWYPADKOWY*serwisowany*1wlasciciel*bogata wersja	diesel	bezwypadkowy	2008.0	178000.0	27700.0
1288	BMW SERIA 5 550i 367KM Automat Skóra Nawigacja Xenon ASO	benzyna	bezwypadkowy	2006.0	183169.0	38500.0
1289	BMW X3 I (E83) 4x4 XDrive Bezwypadkowa 50/50	diesel	bezwypadkowy	2007.0	268000.0	18449.0
1290	BMW SERIA 2 Bixenon,Full Led,Navi,Czujniki,Klimatronic,Zamiana	diesel	bezwypadkowy	2014.0	172000.0	64900.0
1291	BMW X5 II (E70) Navi Xenon skóra el.fotele klimatronik	diesel	sprawny	2010.0	206000.0	56900.0
1292	BMW SalonPL I Wl Serwis ASO Gwarancja XDrive	diesel	bezwypadkowy	2011.0	168000.0	85900.0
1293	BMW SERIA 5 520 520 D 184KM Automat ! Skóra Navigacja	diesel	sprawny	2012.0	199000.0	57900.0
1294	BMW SERIA 1 Bardzo zadbana - Udokumentowany przebieg - Raty Zamiana Gwarancja	diesel	bezwypadkowy	2005.0	277000.0	20000.0
1295	BMW SERIA 3 LIFT Sedan Skóra Nawigacja Serwis *RATY*	diesel	bezwypadkowy	2011.0	240000.0	39900.0
1297	BMW X5 II (E70) 3,0+Gaz 272kM 7-osobowy	benzyna	sprawny	2008.0	194000.0	56899.0
1298	BMW SERIA 5 528 LIFTING + AUTOMAT + Navigacja + Skóra + Klimatronik !!!	benzyna	bezwypadkowy	2015.0	124200.0	82222.0
1299	BMW SERIA 3 2.0 Benzyna 150 KM, Klimatronic, Alu, GWARANCJA!	benzyna	bezwypadkowy	2005.0	164177.0	24900.0
1300	BMW SERIA 3 IV (E46) Full opcja!330CD! Zamiana	diesel	sprawny	2003.0	210800.0	18900.0
1301	BMW SERIA 7 Zadbana 740i Drugi komplet kół Doinwestowana	benzyna	bezwypadkowy	2005.0	285750.0	35900.0
1302	BMW X5 I (E53) Zadbana. Zarejestrowana. Solidne Wyposażenie.	diesel	bezwypadkowy	2004.0	277000.0	26900.0
1303	BMW SERIA 4 I (F32) 420 Xdrive GranCoupe Salon PL	diesel	bezwypadkowy	2014.0	132345.0	129900.0
1304	BMW SERIA 4 I (F32) 420 Xdrive GranCoupe Salon PL	diesel	bezwypadkowy	2014.0	132345.0	129900.0
1305	BMW SERIA 5 Opłacony* Xenon* Skóra*El.Fotele*3.0benz-230KM	benzyna	bezwypadkowy	2003.0	194000.0	34900.0
1306	BMW SERIA 5 M Performance,pełna opcja,X-Drive, 462KM	benzyna	sprawny	2017.0	20000.0	311000.0
1307	BMW SERIA 5 GT 535 Bezwypadkowy Zadbany *Stan BDB*	diesel	bezwypadkowy	2012.0	289000.0	99000.0
1308	BMW SERIA 3 318 benzyna zarejestrowana klimatronic duża nawigacja	benzyna	sprawny	2007.0	192000.0	19900.0
1309	BMW SERIA 5 D Lift Automat Rejestracja 256zł Gwarancja	diesel	bezwypadkowy	2008.0	228000.0	28900.0
1310	BMW SERIA 6 650i Cabrio Pakiet M6 450 KM !! Europa	benzyna	sprawny	2011.0	148000.0	139900.0
1311	BMW SERIA 5 520 SERIA 5 Touring * Gwarancja *	diesel	bezwypadkowy	2010.0	160398.0	43999.0
1312	BMW SERIA 1 116d. / Automat / Nawigacja / Xenon ! / Stan Bardzo dobry !	diesel	bezwypadkowy	2014.0	195000.0	43900.0
1313	BMW X5 I (E53) 4.4i*283PS*LPG*FULL*Rej.PL*Raty	benzyna	uszkodzony	2004.0	238700.0	18990.0
1314	BMW SERIA 3 2.0 Rej. PL. Skóra, Gwarancja	diesel	sprawny	2009.0	194470.0	26990.0
1315	BMW SERIA 5 Opłacony*Instalacja LPG*Skóra*Szyberdach*	benzyna	bezwypadkowy	2003.0	236000.0	34900.0
1316	BMW SERIA 5 520d xDrive G31 Automat Navi Skóra Kombi !	diesel	sprawny	2018.0	24000.0	198500.0
1317	BMW SERIA 5 2.0d GT serwisowana Skóra Panorama Kamera	diesel	sprawny	2013.0	73000.0	99900.0
1318	BMW SERIA 5 Exclusive xDrive Aut Navi HeadUp 313KM	diesel	uszkodzony	2014.0	220000.0	39900.0
1319	BMW SERIA 3 IV (E46) 320d Klima Skóra 2002r Lift Ksenony z niemiec	diesel	bezwypadkowy	2002.0	227254.0	7900.0
1320	BMW SERIA 2 F45 218i 1.5 136KM Automat -Navi -FILM VIDEO -Zobacz	benzyna	sprawny	2015.0	55000.0	69500.0
1321	BMW SERIA 3 320 LUXURY,X-drive,Navi,Automat,FV-23%	diesel	bezwypadkowy	2016.0	214200.0	73900.0
1322	BMW X5 I (E53) 2003 rok 3.0D automat xenon skóry 4x4 okazja !!!	diesel	sprawny	2003.0	298000.0	14999.0
1323	BMW SERIA 5 530 3,0 193 KM M pakiet alcantara NAVIGACJA piękny stan z Niemiec	diesel	bezwypadkowy	2003.0	222000.0	21999.0
1324	BMW SERIA 3 IV (E46) 320 D 136KM klima, +koła letnie z alufelgami	diesel	sprawny	2001.0	250000.0	11900.0
1325	BMW SERIA 3 Seria 3 330D 2013 M pak + PERFORMANCE Salon PL Bezwyp. ASO	diesel	bezwypadkowy	2012.0	138000.0	105900.0
1326	BMW SERIA 5 Seria 5 M550D 381KM SalonPL Bogate wyp. VAT23%	diesel	bezwypadkowy	2012.0	156000.0	129900.0
1327	BMW SERIA 5 , Salon Polska, Serwis ASO, Automat, Skóra, Navi, Xenon,	benzyna	bezwypadkowy	2012.0	52097.0	92000.0
1328	BMW SERIA 5 520 Jasna skóra*Navi Professional*Ksenon*3 tryby jazdy*Podgrzewane f	diesel	sprawny	2012.0	172000.0	69900.0
1329	BMW Z4 M 3.2 i 343 KM 70 TYŚ KM STAN KOLEKCJONERSKI !	benzyna	bezwypadkowy	2006.0	82000.0	106000.0
1330	BMW X6 I (E71) 3.0d 258KM xDrive Salon Polska 1-właść.	diesel	sprawny	2014.0	88000.0	215000.0
1331	BMW SERIA 7 III (E38) 3.0 D. Świeżo zarejestrowany. Skora. Navi.	diesel	sprawny	2000.0	264000.0	14500.0
1332	BMW SERIA 5 520 2,0 D 200 KM Navi Skóra Klimatronic Zarejestrowany	diesel	sprawny	2009.0	206000.0	29700.0
1333	BMW SERIA 3 320i 150KM*Xenon*Alu*Skóry*Tempomat*DSC*100.000km*Z NIEMIEC	benzyna	bezwypadkowy	2007.0	100000.0	28900.0
1334	BMW SERIA 3 320 *AUTOMAT*NAVI+DVD*Tempomat*Klimatronik*Bezwypadkowa*Zarejestrowa	diesel	bezwypadkowy	2007.0	250000.0	29300.0
1335	BMW SERIA 3 IV (E46) 320 2.0 Diesel 136KM, climatronic, skóra, pełnosprawny, zarejestrowa	diesel	bezwypadkowy	1999.0	341000.0	7800.0
1336	BMW SERIA 3 IV (E46) 318i! 118KM!Super STAN!Climatronic ! Ważne Opłaty	benzyna	sprawny	2000.0	233000.0	9900.0
1337	BMW SERIA 3 IV (E46) 316 316i BENZYNA 105KM Klimatronic II.właściciel ZADBANA	benzyna	bezwypadkowy	1999.0	213306.0	6450.0
1338	BMW X1 I (E84) 2,0D 177km NAVI Rok Gwarancji GRATIS MODEL 2011 Nowa TURBINA	diesel	bezwypadkowy	2010.0	222500.0	42900.0
1339	BMW SERIA 3 IV (E46) 320 320 I [E46] * 2.0 benzyna *	benzyna	sprawny	1998.0	241784.0	10499.0
1340	BMW X4 I [F26] 20D 4x4 M pak 2016 Automat SalonPL Iwł Bezwyp.VAT	diesel	bezwypadkowy	2015.0	104000.0	144900.0
1341	BMW SERIA 5 IV (E39) LIFT 2.2 Benzyna 170KM!Stan BDB!Opłacona!PDC!Climatronic!	benzyna	sprawny	2000.0	268000.0	11950.0
1342	BMW SERIA 5 IV (E39) 530 3.0 Diesel. 193KM Navi, DVD, Automat	diesel	sprawny	2001.0	280000.0	16900.0
1343	BMW SERIA 3 IV (E46) E46 328i 2.8 Benz Holandia Klima Telefon Touring Bdb GwarancjaTransp	benzyna	bezwypadkowy	2000.0	290000.0	8499.0
1344	BMW SERIA 3 IV (E46) 2.2B, Coupe, Przebieg 152tyś, Stan Wzorowy, 2001r, Manual	benzyna	bezwypadkowy	2001.0	152000.0	15900.0
1345	BMW SERIA 3 IV (E46) Compact/Klimatronik/Parktronik/Szyberdach/z Niemiec	benzyna	bezwypadkowy	2003.0	162000.0	6500.0
1346	BMW SERIA 1 118 E87 DIESEL 143km sport 2007r lift zamiana raty	diesel	sprawny	2007.0	168000.0	20900.0
1347	BMW SERIA 3 330 3.0 benzyna 258 KM! Automat, Klimatronik/// VAT 23% + GWARANCJA	benzyna	bezwypadkowy	2006.0	184021.0	34899.0
1348	BMW SERIA 1 120 2011r M pakiet 120d 177KM serwis zamiana	diesel	sprawny	2011.0	72000.0	40000.0
1349	BMW SERIA 5 2.0D 163KM!Skóry!Duża Navi!Szyberdach!Opłacona!Stan bdb!	diesel	sprawny	2010.0	208000.0	35900.0
1350	BMW SERIA 7 740 M-Pakiet X-Drive Laser Light Harman/Kardon	diesel	bezwypadkowy	2016.0	87000.0	290157.0
1351	BMW X1 I (E84) Automat*sDrive*Czujniki*Klimatyzacja dwustrefowa*System Bezkluczowy	diesel	sprawny	2012.0	138000.0	45900.0
1352	BMW SERIA 3 3.0 230km Instalacja LPG Cabrio Pełna Opcja Możliwa Zamiana	benzyna	sprawny	2008.0	110000.0	49900.0
1353	BMW SERIA 3 IV (E46) 320 SEDAN spalanie 5 l /100 KM	diesel	sprawny	2004.0	129000.0	14800.0
1354	BMW SERIA 3 IV (E46) 320 CI 2.2 170KM Coupe -Skóra -FILM VIDEO -Zobacz	benzyna	sprawny	2001.0	236000.0	12600.0
1355	BMW SERIA 3 III (E36) 316 1.6 benzyna, sedan, pełnosprawny, zarejestrowany, ubezpieczony	benzyna	bezwypadkowy	1991.0	286000.0	4950.0
1356	BMW SERIA 5 2.0 d # Bi- Xenony# Navi # Skórzana Tapicerka# Gwarancja	diesel	sprawny	2011.0	141797.0	60999.0
1357	BMW X5 II (E70) 35D X-drive F-ra 23% VAT Panorama Kamera	diesel	sprawny	2012.0	174000.0	97170.0
1358	BMW SERIA 1 , 1. Właściciel, Serwis ASO, Automat, VAT 23%, Skóra, Navi,	diesel	bezwypadkowy	2017.0	9.0	120000.0
1359	BMW SERIA 5 3.0D 258KM xDrive 8AT Od Dealera Serwisowany Bezwypadkowy NAVI FV23%	diesel	bezwypadkowy	2014.0	140400.0	113900.0
1360	BMW SERIA 5 IV (E39) (Klucz28 )Po serwisie,Bez rdzy,Aktualne OC	benzyna	bezwypadkowy	1998.0	180000.0	4900.0
1361	BMW SERIA 1 1,6 16V, 122 KM, Tylko 72 Tys.km, 100% Bezwypadkowy, Gwarancja	benzyna	bezwypadkowy	2007.0	72000.0	29900.0
1362	BMW SERIA 1 118 *Lift *Automat *Jasne skóry *Navi *Klima *Parktronic *Full *Gwar	diesel	bezwypadkowy	2008.0	164123.0	27900.0
1363	BMW SERIA 1 2.0 d # Gwarancja# Czujniki Parkowania #Sprowadzony z Niemiec	diesel	sprawny	2009.0	217489.0	19900.0
1364	BMW X3 II (F25) Salon Polska*Serwisowany*xDrive*49000km*Automat*fv23%	diesel	sprawny	2012.0	52600.0	79900.0
1365	BMW SERIA 5 525 I rej 2005*Automat*Ksenon*Czujniki*Podgrzewane fotele*DVD	diesel	sprawny	2004.0	382000.0	16900.0
1366	BMW SERIA 1 116 i E 87 5 drzwi +gaz sekwencja klima alu zadban	benzyna	bezwypadkowy	2006.0	195700.0	18900.0
1367	BMW X3 II (F25) SalonPL ASO Xdrive Skóra Xenon/LED Nawigacja Parktronic PAPIS	diesel	bezwypadkowy	2011.0	106700.0	69900.0
1368	BMW SERIA 5 520 2.0 D 520d aut Salon PL 1wł. Gwarancja	diesel	bezwypadkowy	2015.0	90731.0	105900.0
1369	BMW SERIA 5 IV (E39) 2.5 Benzyna 173 KM Klima Skóra Alumki Okazja	benzyna	sprawny	1995.0	255000.0	3999.0
1370	BMW SERIA 5 Polski Salon 60tys/km idealny 1 włascicel VAT23%	diesel	bezwypadkowy	2008.0	81000.0	73677.0
1371	BMW SERIA 4 I (F32) 428i 245KM GrandCoupe Od Dealera SPORT Salon PL Manual Aso FV23%	benzyna	sprawny	2014.0	76000.0	95900.0
1372	BMW SERIA 2 Seria 2 220i Cabrio Automat rej:2016 SalonPL Iwł BezwypVAT	benzyna	bezwypadkowy	2015.0	56000.0	117900.0
1373	BMW X3 I (E83) 177KM Lift XDRIVE 4x4 Bogate Wyposażenie Czarna z Niemiec	diesel	bezwypadkowy	2010.0	190000.0	32900.0
1374	BMW X3 II (F25) 2.0 D X3 sDrive18d xLine aut Salon PL 1wł. Gwarancja	diesel	bezwypadkowy	2017.0	25270.0	129900.0
1375	BMW SERIA 3 2,0d DUDKI 11 LUXURY,LED,2 kluczyki,navi,klimatr,temp,parktr,alu,GWA	diesel	sprawny	2014.0	220000.0	56900.0
1376	BMW SERIA 3 IV (E46) 320 M Pakiet Bogata wersja Wyposażenia Lifting	benzyna	bezwypadkowy	2003.0	195000.0	24999.0
1377	BMW SERIA 3 IV (E46) Piękna 2.0D 136Km BBs 18 cali Ringi Tuv!	diesel	bezwypadkowy	2000.0	230000.0	7500.0
